203	204.3244	-1.3244	-0.0065241379
204	205.32728	-1.32728	-0.0065062745
205	206.35088	-1.35088	-0.0065896585
206	207.28632	-1.28632	-0.0062442718
207	208.30432	-1.30432	-0.0063010628
208	209.35832	-1.35832	-0.0065303846
209	210.3226	-1.3226	-0.0063282297
210	211.40298	-1.40298	-0.0066808571
211	212.37036	-1.37036	-0.0064945972
212	213.39434	-1.39434	-0.0065770755
213	214.43712	-1.43712	-0.0067470423
214	215.47564	-1.47564	-0.006895514
215	216.52776	-1.52776	-0.0071058605
216	217.46616	-1.46616	-0.0067877778
217	218.48256	-1.48256	-0.0068320737
218	219.2984	-1.2984	-0.0059559633
219	220.30452	-1.30452	-0.0059567123
220	221.34174	-1.34174	-0.0060988182
221	222.35016	-1.35016	-0.0061093213
222	223.5219	-1.5219	-0.0068554054
223	224.365	-1.365	-0.0061210762
224	225.37226	-1.37226	-0.0061261607
225	226.33344	-1.33344	-0.0059264
226	227.30338	-1.30338	-0.0057671681
227	228.37488	-1.37488	-0.0060567401
228	229.4283	-1.4283	-0.0062644737
229	230.3764	-1.3764	-0.0060104803
230	231.2718	-1.2718	-0.0055295652
231	232.39972	-1.39972	-0.0060593939
232	233.43822	-1.43822	-0.0061992241
233	234.5006	-1.5006	-0.0064403433
234	235.69402	-1.69402	-0.0072394017
235	236.7828	-1.7828	-0.007586383
236	237.77992	-1.77992	-0.0075420339
237	238.7524	-1.7524	-0.0073940928
238	239.70488	-1.70488	-0.0071633613
239	240.69884	-1.69884	-0.0071081172
240	241.69998	-1.69998	-0.00708325
241	242.60348	-1.60348	-0.006653444
242	243.58928	-1.58928	-0.0065672727
243	244.5658	-1.5658	-0.0064436214
244	245.57566	-1.57566	-0.006457623
245	246.60924	-1.60924	-0.0065683265
246	247.47554	-1.47554	-0.0059981301
247	248.52408	-1.52408	-0.0061703644
248	249.58918	-1.58918	-0.0064079839
249	250.51068	-1.51068	-0.006066988
250	251.51714	-1.51714	-0.00606856
251	252.40508	-1.40508	-0.0055979283
252	253.43198	-1.43198	-0.0056824603
253	254.46128	-1.46128	-0.0057758103
254	255.408	-1.408	-0.0055433071
255	256.42672	-1.42672	-0.0055949804
256	257.41632	-1.41632	-0.0055325
257	258.42104	-1.42104	-0.0055293385
258	259.38204	-1.38204	-0.0053567442
259	260.32576	-1.32576	-0.0051187645
260	261.41284	-1.41284	-0.005434
261	262.41404	-1.41404	-0.0054177778
262	263.40294	-1.40294	-0.0053547328
263	264.276	-1.276	-0.004851711
264	265.18206	-1.18206	-0.0044775
265	266.17552	-1.17552	-0.0044359245
266	267.17036	-1.17036	-0.0043998496
267	268.0054	-1.0054	-0.0037655431
268	268.98492	-0.98492	-0.0036750746
269	269.86144	-0.86144	-0.0032023792
270	270.85252	-0.85252	-0.0031574815
271	272.00572	-1.00572	-0.0037111439
272	272.93956	-0.93956	-0.0034542647
273	273.93024	-0.93024	-0.0034074725
274	274.85278	-0.85278	-0.0031123358
275	275.8024	-0.8024	-0.0029178182
276	276.7828	-0.7828	-0.0028362319
277	277.69892	-0.69892	-0.0025231769
278	278.7284	-0.7284	-0.0026201439
279	279.65048	-0.65048	-0.0023314695
280	280.65584	-0.65584	-0.0023422857
281	281.69272	-0.69272	-0.0024651957
282	282.72504	-0.72504	-0.0025710638
283	283.79648	-0.79648	-0.002814417
284	284.77214	-0.77214	-0.0027188028
285	285.67536	-0.67536	-0.0023696842
286	286.5404	-0.5404	-0.0018895105
287	287.58924	-0.58924	-0.002053101
288	288.64362	-0.64362	-0.0022347917
289	289.5548	-0.5548	-0.0019197232
290	290.50998	-0.50998	-0.0017585517
291	291.59948	-0.59948	-0.0020600687
292	292.47514	-0.47514	-0.0016271918
293	293.50916	-0.50916	-0.0017377474
294	294.48806	-0.48806	-0.001660068
